station_id,Community
44.0,86
2847.0,86
2017.0,86
2895.0,86
1825.0,86
1042.0,86
1098.0,86
436.0,86
1767.0,86
328.0,86
52.0,1
1977.0,73
438.0,71
1040.0,4
1038.0,10
216.0,6
724.0,71
60.0,10
2845.0,10
1396.0,10
68.0,23
2311.0,23
78.0,23
1228.0,23
1757.0,23
218.0,23
90.0,23
1580.0,23
2459.0,23
192.0,8
70.0,10
2889.0,10
80.0,10
1702.0,11
2595.0,10
2917.0,12
748.0,10
72.0,13
84.0,14
2465.0,15
798.0,21
76.0,17
964.0,18
546.0,19
1686.0,20
2313.0,21
3049.0,22
220.0,18
74.0,23
1372.0,23
840.0,23
2745.0,23
228.0,24
778.0,23
1314.0,23
236.0,25
762.0,26
1200.0,23
98.0,21
94.0,21
830.0,21
2545.0,21
108.0,21
2755.0,23
1068.0,10
1937.0,10
1386.0,10
544.0,10
82.0,23
88.0,23
932.0,23
2791.0,23
466.0,23
660.0,23
770.0,23
2677.0,21
526.0,23
512.0,23
2447.0,28
92.0,21
102.0,21
2987.0,21
714.0,29
1885.0,21
96.0,30
2833.0,30
454.0,30
1364.0,30
674.0,30
716.0,32
1016.0,33
706.0,34
538.0,84
2581.0,30
682.0,21
100.0,36
1855.0,45
444.0,45
2763.0,45
2765.0,45
1527.0,45
2097.0,45
784.0,21
684.0,39
1422.0,21
2685.0,21
104.0,40
930.0,30
1062.0,30
1008.0,42
1010.0,45
1457.0,43
114.0,30
1654.0,30
106.0,45
1521.0,45
120.0,45
752.0,30
2155.0,45
664.0,45
686.0,44
112.0,45
2321.0,45
1064.0,45
516.0,45
1698.0,45
128.0,46
1692.0,47
1941.0,45
1749.0,30
1477.0,30
2337.0,30
960.0,30
1278.0,48
588.0,30
116.0,49
1574.0,49
1483.0,49
1220.0,49
1312.0,49
1408.0,49
2805.0,49
2821.0,50
2969.0,51
1858.0,49
118.0,52
1410.0,45
2601.0,45
3053.0,45
2887.0,45
464.0,45
2407.0,45
122.0,53
2167.0,54
1172.0,30
1316.0,56
1116.0,45
542.0,30
124.0,57
828.0,58
2961.0,59
1006.0,60
1028.0,30
2487.0,30
1694.0,61
1696.0,30
1461.0,30
2689.0,45
132.0,62
2021.0,62
1252.0,62
1921.0,62
1688.0,63
1332.0,62
736.0,62
2825.0,62
222.0,62
2937.0,66
134.0,10
180.0,10
2569.0,10
1525.0,10
2333.0,10
2433.0,10
2941.0,67
1660.0,10
2127.0,68
896.0,10
2757.0,10
136.0,69
2687.0,69
2193.0,69
3045.0,70
178.0,69
1487.0,69
1560.0,69
140.0,69
170.0,72
462.0,69
2517.0,69
600.0,69
2351.0,69
818.0,69
182.0,69
150.0,73
1328.0,73
1943.0,73
924.0,73
1178.0,71
3025.0,75
208.0,73
926.0,73
890.0,76
152.0,84
2691.0,84
918.0,84
1048.0,84
2967.0,77
1336.0,84
1562.0,84
2655.0,78
156.0,23
2935.0,80
1142.0,23
632.0,23
440.0,81
158.0,82
678.0,69
888.0,69
2525.0,71
160.0,84
2169.0,84
962.0,84
746.0,84
214.0,85
2497.0,84
506.0,84
162.0,87
2985.0,88
164.0,73
634.0,73
2049.0,89
1640.0,73
1634.0,73
1670.0,73
2389.0,73
2921.0,90
496.0,91
772.0,92
166.0,93
744.0,84
168.0,95
2993.0,96
2703.0,84
2219.0,84
470.0,73
1394.0,84
1392.0,84
1658.0,97
1176.0,84
1666.0,98
172.0,99
2035.0,71
700.0,71
940.0,100
2981.0,101
1899.0,102
1897.0,103
1869.0,71
618.0,71
602.0,71
1907.0,71
2919.0,104
174.0,71
518.0,71
472.0,105
1258.0,71
2783.0,71
1036.0,71
1166.0,71
458.0,71
176.0,69
1793.0,69
694.0,106
2069.0,107
2673.0,69
856.0,108
858.0,109
2911.0,69
692.0,110
768.0,111
680.0,112
2933.0,18
1224.0,114
2939.0,71
186.0,84
2025.0,84
2029.0,84
3007.0,115
188.0,73
1012.0,73
2809.0,73
2891.0,73
2327.0,73
2523.0,116
928.0,73
190.0,84
900.0,84
212.0,84
2861.0,45
204.0,84
2163.0,84
1000.0,84
2521.0,117
730.0,118
728.0,119
662.0,84
206.0,71
2315.0,71
1004.0,73
2139.0,73
2973.0,120
1662.0,121
2827.0,122
3027.0,123
2989.0,124
2047.0,18
1493.0,18
468.0,18
1700.0,18
1459.0,125
426.0,62
424.0,62
2965.0,126
224.0,62
226.0,62
1844.0,62
658.0,62
1370.0,62
726.0,127
2225.0,62
2931.0,128
232.0,23
230.0,134
244.0,130
2759.0,134
776.0,131
536.0,132
2947.0,129
1517.0,134
1118.0,134
2435.0,134
554.0,23
2793.0,23
1120.0,134
3093.0,134
764.0,134
234.0,135
980.0,136
2901.0,23
1182.0,134
2669.0,134
708.0,134
238.0,134
738.0,134
910.0,137
2461.0,134
534.0,134
912.0,138
1250.0,134
1238.0,134
2705.0,134
242.0,134
1523.0,134
1018.0,18
698.0,134
596.0,134
250.0,23
1945.0,23
2437.0,23
2823.0,139
324.0,86
430.0,86
1646.0,86
1765.0,86
388.0,140
740.0,141
1254.0,45
2223.0,62
434.0,84
2215.0,73
456.0,134
590.0,0
1324.0,134
936.0,134
1002.0,2
796.0,3
2123.0,18
2751.0,18
2719.0,18
2683.0,18
3075.0,134
666.0,5
1140.0,30
3015.0,133
640.0,10
1630.0,10
1632.0,10
2679.0,7
598.0,18
614.0,18
2619.0,18
1318.0,9
1969.0,18
1967.0,18
2829.0,18
2923.0,16
3005.0,27
750.0,31
1322.0,71
2401.0,23
642.0,49
734.0,35
1690.0,37
732.0,49
870.0,129
676.0,21
788.0,21
786.0,21
2013.0,21
2073.0,38
2185.0,21
1779.0,21
1650.0,41
1652.0,55
758.0,64
832.0,18
2061.0,18
990.0,65
774.0,129
1833.0,129
1803.0,129
2341.0,129
2943.0,74
2179.0,18
1304.0,79
2899.0,45
2505.0,18
2457.0,18
2925.0,83
1114.0,45
1168.0,73
1274.0,134
2963.0,94
3009.0,113
1519.0,45
1939.0,45
2063.0,129
2881.0,84
