station_id,Community
960.0,38
1650.0,56
116.0,71
1574.0,71
1483.0,71
1220.0,71
1312.0,71
1408.0,71
2805.0,71
2821.0,58
2969.0,59
1858.0,71
642.0,71
1690.0,60
734.0,61
2931.0,62
1410.0,48
2601.0,48
2887.0,48
1254.0,48
122.0,63
1172.0,48
1316.0,64
542.0,48
1140.0,71
3015.0,65
1694.0,66
124.0,67
828.0,68
2961.0,69
1006.0,70
1028.0,38
1696.0,38
1461.0,38
1114.0,48
132.0,71
2021.0,71
1252.0,71
1921.0,71
1332.0,71
736.0,71
2825.0,71
222.0,71
2937.0,72
1459.0,73
2225.0,71
134.0,3
180.0,3
2569.0,3
1525.0,3
2333.0,3
2433.0,3
2941.0,74
1660.0,3
2127.0,75
896.0,3
472.0,76
518.0,3
2193.0,91
3045.0,77
178.0,91
1487.0,91
1560.0,91
680.0,78
170.0,79
2933.0,80
140.0,91
462.0,91
2517.0,91
600.0,91
2351.0,91
818.0,91
182.0,3
678.0,91
158.0,81
150.0,82
1328.0,82
1943.0,82
924.0,82
1178.0,3
3025.0,83
208.0,82
926.0,82
890.0,84
700.0,3
928.0,82
2981.0,85
2891.0,82
2327.0,82
750.0,86
2523.0,87
918.0,37
2967.0,88
1336.0,37
1562.0,37
1322.0,3
3005.0,89
186.0,37
156.0,7
1142.0,7
632.0,7
440.0,90
888.0,91
2525.0,3
2939.0,3
2911.0,38
206.0,3
694.0,92
160.0,37
2169.0,37
962.0,37
746.0,37
214.0,94
2497.0,37
506.0,37
772.0,95
2973.0,96
2703.0,37
2219.0,37
162.0,97
2985.0,98
164.0,82
634.0,82
2049.0,99
1640.0,82
1634.0,82
1670.0,82
2389.0,82
2921.0,100
2215.0,0
188.0,82
2809.0,82
1012.0,82
496.0,101
166.0,102
744.0,82
168.0,103
2993.0,104
470.0,82
2139.0,82
1394.0,37
1392.0,37
1658.0,105
1176.0,37
1666.0,106
3007.0,107
2025.0,37
2029.0,37
172.0,108
2035.0,3
940.0,109
1899.0,110
1897.0,111
1869.0,3
618.0,3
602.0,3
1907.0,3
2919.0,112
2923.0,113
1036.0,3
1166.0,3
458.0,3
176.0,38
1793.0,38
2069.0,114
2673.0,38
856.0,115
858.0,116
692.0,117
768.0,118
990.0,119
2013.0,38
1224.0,120
832.0,80
1632.0,91
1630.0,91
204.0,37
1000.0,37
2163.0,37
190.0,37
900.0,48
212.0,37
2861.0,48
662.0,37
1304.0,121
2521.0,122
730.0,123
728.0,124
2315.0,3
1004.0,82
1002.0,125
434.0,0
1662.0,126
3027.0,127
2989.0,128
2047.0,80
1493.0,80
468.0,80
1700.0,80
2965.0,129
2751.0,80
2719.0,80
426.0,71
424.0,71
224.0,71
2963.0,130
226.0,71
1844.0,71
658.0,71
1370.0,71
726.0,131
2223.0,71
1120.0,29
230.0,29
244.0,133
2759.0,29
776.0,134
536.0,135
2947.0,29
1517.0,29
1118.0,29
2435.0,29
698.0,29
1833.0,29
596.0,29
2943.0,137
3093.0,29
764.0,29
1250.0,29
234.0,2
980.0,132
1182.0,29
2669.0,29
3075.0,29
708.0,29
238.0,29
2461.0,29
534.0,29
2705.0,29
242.0,29
3009.0,5
936.0,29
1523.0,29
1018.0,29
2505.0,80
2457.0,80
456.0,29
666.0,39
250.0,7
1945.0,7
2437.0,7
2823.0,136
2881.0,0
388.0,10
740.0,11
590.0,46
1324.0,29
1274.0,29
2679.0,17
2123.0,80
2683.0,80
870.0,29
1652.0,19
640.0,91
2401.0,91
1318.0,23
598.0,80
614.0,80
2619.0,80
1969.0,80
1967.0,80
2829.0,80
758.0,57
732.0,71
786.0,38
2073.0,93
1779.0,38
2925.0,31
2061.0,80
774.0,29
1803.0,29
2341.0,29
2063.0,29
2899.0,48
1519.0,48
