Station_ID,Community
716.0,59
1016.0,60
706.0,61
538.0,58
2581.0,58
152.0,58
2655.0,62
2691.0,58
588.0,58
1278.0,63
1048.0,58
918.0,58
752.0,58
930.0,40
186.0,58
2967.0,64
104.0,65
960.0,40
3005.0,66
1562.0,58
1008.0,67
1336.0,58
2337.0,40
2923.0,68
786.0,40
768.0,69
2447.0,70
100.0,71
1855.0,58
444.0,58
2765.0,58
2763.0,58
1527.0,58
2097.0,58
1939.0,58
2407.0,58
3053.0,254
2521.0,73
1519.0,58
2899.0,58
1304.0,74
464.0,254
2861.0,58
106.0,254
2887.0,254
118.0,75
1477.0,40
1650.0,76
1779.0,40
1749.0,40
1010.0,58
1457.0,77
114.0,40
1654.0,40
2487.0,40
828.0,78
124.0,79
1028.0,40
2961.0,80
1006.0,81
1521.0,254
1410.0,254
1692.0,82
664.0,254
2155.0,254
120.0,254
2321.0,254
128.0,83
112.0,254
1941.0,254
2021.0,84
1252.0,84
132.0,84
1064.0,254
516.0,254
1698.0,254
1116.0,254
2689.0,254
2601.0,254
1114.0,254
1584.0,254
1694.0,85
122.0,86
2167.0,87
2925.0,88
1461.0,40
116.0,84
1574.0,84
1483.0,84
1220.0,84
1312.0,84
1408.0,84
2805.0,84
2821.0,89
2969.0,90
1858.0,84
642.0,84
1690.0,91
734.0,92
2931.0,93
736.0,84
1370.0,84
658.0,84
732.0,84
226.0,84
1140.0,84
1844.0,84
2825.0,84
542.0,84
2225.0,84
946.0,254
3033.0,254
3003.0,254
388.0,94
2747.0,95
1696.0,84
1062.0,84
3015.0,96
1652.0,97
1316.0,98
1172.0,84
1921.0,84
1332.0,84
222.0,84
2937.0,99
1459.0,100
2223.0,84
424.0,84
426.0,84
726.0,101
2965.0,102
134.0,24
180.0,24
2569.0,24
1525.0,24
632.0,24
2333.0,24
2433.0,24
2941.0,103
1660.0,24
2127.0,104
192.0,105
1702.0,106
2827.0,107
1662.0,108
218.0,24
2243.0,6
462.0,24
200.0,6
178.0,24
1487.0,24
1560.0,24
680.0,109
170.0,110
140.0,24
2351.0,24
600.0,24
832.0,155
2061.0,155
138.0,6
1668.0,6
2945.0,6
670.0,6
668.0,111
672.0,112
688.0,113
146.0,6
1398.0,6
144.0,114
690.0,6
142.0,6
148.0,6
2813.0,6
1871.0,6
2877.0,6
2427.0,6
1547.0,115
1861.0,6
1164.0,6
3095.0,6
330.0,6
2831.0,6
3013.0,6
3011.0,116
2517.0,24
818.0,24
182.0,24
678.0,24
158.0,117
888.0,24
520.0,6
2393.0,6
364.0,6
842.0,118
150.0,58
1328.0,58
1943.0,58
924.0,58
1178.0,58
3025.0,120
208.0,58
926.0,58
890.0,121
700.0,58
928.0,58
2981.0,122
2891.0,58
2327.0,58
750.0,123
2523.0,124
2035.0,58
2139.0,58
1322.0,58
940.0,125
172.0,126
470.0,58
1004.0,58
602.0,58
618.0,58
1907.0,58
2993.0,127
2315.0,58
1012.0,58
1002.0,128
1666.0,129
2029.0,58
2025.0,58
2919.0,130
156.0,155
758.0,131
990.0,132
1967.0,155
1969.0,155
2829.0,155
856.0,133
598.0,155
614.0,155
2123.0,155
2619.0,155
2525.0,24
2939.0,24
2911.0,24
206.0,24
694.0,134
2069.0,135
1036.0,24
2673.0,40
1869.0,58
458.0,24
176.0,40
1793.0,40
160.0,58
2169.0,58
962.0,58
746.0,58
190.0,58
166.0,136
744.0,58
168.0,137
496.0,138
1394.0,58
1392.0,58
2703.0,58
2219.0,58
1658.0,139
772.0,140
1176.0,58
