OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,NEAR_ANGLE,station_id,rate,station_id_1,rate_1,value_,wgs_X,wgs_Y,wgs_X_1,wgs_Y_1,ORIG_FID,Shape_Length
732,58,1020,4002.417803627394278,59,-97.304626265027792,164.000000000000000,0.833333333000000,2895.000000000000000,0.071428571000000,0.000193335519134,103.976082700000006,30.605967260000000,103.971155100000004,30.570121619999998,732,0.036182746576668
733,58,659,4029.824070061593829,60,-111.995536693118225,164.000000000000000,0.833333333000000,1767.000000000000000,0.000000000000000,0.000206791492262,103.976082700000006,30.605967260000000,103.960705700000005,30.572144030000000,733,0.037154582833431
734,58,183,4521.599059983943334,71,2.492085670539237,164.000000000000000,0.833333333000000,458.000000000000000,0.000000000000000,0.000184300580822,103.976082700000006,30.605967260000000,104.023164899999998,30.608102610000000,734,0.047130598340114
735,59,392,342.437452552503260,1,54.430635780258889,166.000000000000000,1.000000000000000,962.000000000000000,0.166666667000000,0.002433534436109,103.976857199999998,30.625334859999999,103.978908099999998,30.627863280000000,735,0.003255625670497
736,59,288,377.529878090866816,2,66.730656148171406,166.000000000000000,1.000000000000000,746.000000000000000,0.400000000000000,0.001589278186495,103.976857199999998,30.625334859999999,103.978379700000005,30.628474959999998,736,0.003489732691775
737,59,777,383.754169879327037,3,32.514275701010931,166.000000000000000,1.000000000000000,2169.000000000000000,0.000000000000000,0.002605834876829,103.976857199999998,30.625334859999999,103.980212399999999,30.627221670000001,737,0.003849340075378
738,59,56,471.111195354678330,4,31.520995246565938,166.000000000000000,1.000000000000000,160.000000000000000,0.000000000000000,0.002122641129866,103.976857199999998,30.625334859999999,103.981021999999996,30.627589069999999,738,0.004735717660942
739,59,287,792.029323784549433,6,66.705090962663846,166.000000000000000,1.000000000000000,744.000000000000000,0.500000000000000,0.000631289757822,103.976857199999998,30.625334859999999,103.980054800000005,30.631921299999998,739,0.007321600756218
740,59,70,794.295980315924226,7,47.290075922017436,166.000000000000000,1.000000000000000,190.000000000000000,0.600000000000000,0.000503590613465,103.976857199999998,30.625334859999999,103.982420599999998,30.630642680000001,740,0.007689237459758
741,59,941,1035.614060536148827,10,135.933902115421347,166.000000000000000,1.000000000000000,2703.000000000000000,0.700000000000000,0.000289683204808,103.976857199999998,30.625334859999999,103.969028199999997,30.631769330000001,741,0.010133885989431
742,59,789,1103.644555841592592,12,130.872213902075600,166.000000000000000,1.000000000000000,2219.000000000000000,0.650000000000000,0.000317131089124,103.976857199999998,30.625334859999999,103.969245999999998,30.632801860000001,742,0.010662385029710
743,59,771,1419.401013072644218,14,2.881243390854562,166.000000000000000,1.000000000000000,2139.000000000000000,0.357142857000000,0.000452907344069,103.976857199999998,30.625334859999999,103.991634099999999,30.626093800000000,743,0.014796376708926
744,59,535,1456.220067295895888,15,80.884266090426806,166.000000000000000,1.000000000000000,1394.000000000000000,0.571428571000000,0.000294304026311,103.976857199999998,30.625334859999999,103.979127000000005,30.638321099999999,744,0.013183111218537
745,59,534,1459.495795797017763,16,81.058968967905884,166.000000000000000,1.000000000000000,1392.000000000000000,0.732142857000000,0.000183527176831,103.976857199999998,30.625334859999999,103.979086199999998,30.638356250000001,745,0.013210792502909
746,59,477,1691.694636121448866,19,101.750112149731493,166.000000000000000,1.000000000000000,1176.000000000000000,0.380952381000000,0.000365933428990,103.976857199999998,30.625334859999999,103.973106799999996,30.640243680000001,746,0.015373301988704
747,59,375,1771.857531940187755,22,-9.518628199740382,166.000000000000000,1.000000000000000,928.000000000000000,0.000000000000000,0.000564379461652,103.976857199999998,30.625334859999999,103.995108000000002,30.622834390000001,747,0.018421293421081
748,59,202,1811.426830727217975,23,144.932960866296554,166.000000000000000,1.000000000000000,506.000000000000000,0.000000000000000,0.000552051003682,103.976857199999998,30.625334859999999,103.961295500000006,30.634598239999999,748,0.018110127457437
749,59,75,1896.920773501831945,25,-7.184363439488926,166.000000000000000,1.000000000000000,208.000000000000000,0.000000000000000,0.000527170145411,103.976857199999998,30.625334859999999,103.996506100000005,30.623348249999999,749,0.019749073170075
750,59,373,1973.495197809658976,26,-3.795794846310672,166.000000000000000,1.000000000000000,924.000000000000000,0.500000000000000,0.000253357596489,103.976857199999998,30.625334859999999,103.997404900000006,30.624316539999999,750,0.020572917916018
751,59,863,2058.973212533064725,29,-142.019673494122770,166.000000000000000,1.000000000000000,2497.000000000000000,0.250000000000000,0.000364259231463,103.976857199999998,30.625334859999999,103.960054700000001,30.613773299999998,751,0.020395923051171
752,59,69,2257.370354184261487,34,-38.881735559324802,166.000000000000000,1.000000000000000,188.000000000000000,0.388888889000000,0.000270718143289,103.976857199999998,30.625334859999999,103.995314600000000,30.612698309999999,752,0.022368683743837
753,59,1019,2468.081280922244332,36,-20.425175250980022,166.000000000000000,1.000000000000000,2891.000000000000000,0.200000000000000,0.000324138433440,103.976857199999998,30.625334859999999,104.001057299999999,30.617754349999998,753,0.025359593333875
754,59,1121,2618.494737521230036,39,78.454171460413036,166.000000000000000,1.000000000000000,2025.000000000000000,0.261904762000000,0.000281877686223,103.976857199999998,30.625334859999999,103.982080499999995,30.648515289999999,754,0.023761632905495
755,59,804,2657.176935347798462,40,-21.338499928531729,166.000000000000000,1.000000000000000,2327.000000000000000,0.047619048000000,0.000358418342163,103.976857199999998,30.625334859999999,104.002757500000001,30.616815249999998,755,0.027265533143600
756,59,713,2732.161514150926450,43,-3.943749954850871,166.000000000000000,1.000000000000000,1943.000000000000000,0.486486486000000,0.000187951375254,103.976857199999998,30.625334859999999,104.005299600000001,30.623860680000000,756,0.028480578072292
757,59,519,2784.181358548775734,44,57.326936144362968,166.000000000000000,1.000000000000000,1336.000000000000000,0.000000000000000,0.000359172004701,103.976857199999998,30.625334859999999,103.992312499999997,30.646593750000001,757,0.026283201961242
758,59,411,2883.357966423106973,46,101.083082691315042,166.000000000000000,1.000000000000000,1000.000000000000000,0.166666667000000,0.000289014871793,103.976857199999998,30.625334859999999,103.970806800000005,30.650808290000001,758,0.026182111772512
759,59,983,2889.439435055478953,47,-46.122258946335513,166.000000000000000,1.000000000000000,2809.000000000000000,0.200000000000000,0.000276870312731,103.976857199999998,30.625334859999999,103.997936300000006,30.606713520000000,759,0.028126193572498
760,59,233,2940.687287185393416,49,-66.866730802564632,166.000000000000000,1.000000000000000,634.000000000000000,0.000000000000000,0.000340056559008,103.976857199999998,30.625334859999999,103.989158799999998,30.601040269999999,760,0.027231534450659
761,59,819,2951.474563597411816,50,-55.094534341781447,166.000000000000000,1.000000000000000,2389.000000000000000,0.315789474000000,0.000231819895871,103.976857199999998,30.625334859999999,103.994695600000000,30.603642369999999,761,0.028085096428564
762,59,582,2983.865579833320226,51,64.887755158849274,166.000000000000000,1.000000000000000,1562.000000000000000,0.375000000000000,0.000209459837676,103.976857199999998,30.625334859999999,103.989810000000006,30.649805080000000,762,0.027686940924083
763,59,52,3036.392293322370733,52,8.701748799279329,166.000000000000000,1.000000000000000,150.000000000000000,0.181818182000000,0.000269458534656,103.976857199999998,30.625334859999999,104.008115700000005,30.629720400000000,763,0.031564644590802
764,59,775,3288.646715625146953,55,104.197305582955011,166.000000000000000,1.000000000000000,2163.000000000000000,0.312500000000000,0.000209052555488,103.976857199999998,30.625334859999999,103.968140599999998,30.654021680000000,764,0.029981873846174
765,59,76,3358.770892147631912,56,123.396395946633248,166.000000000000000,1.000000000000000,212.000000000000000,0.000000000000000,0.000297727958265,103.976857199999998,30.625334859999999,103.957306200000005,30.650471570000001,765,0.031844870830260
766,59,175,3487.295912867637981,57,-115.907817569402326,166.000000000000000,1.000000000000000,434.000000000000000,0.000000000000000,0.000286755132052,103.976857199999998,30.625334859999999,103.961269500000000,30.596918960000000,766,0.032410488585360
767,59,372,3714.684902099869305,61,59.900805183743628,166.000000000000000,1.000000000000000,918.000000000000000,0.333333333000000,0.000179467891509,103.976857199999998,30.625334859999999,103.995985300000001,30.654470570000001,767,0.034853605503833
768,59,935,3802.182444150355877,62,56.824223543882376,166.000000000000000,1.000000000000000,2691.000000000000000,0.117647059000000,0.000232064861158,103.976857199999998,30.625334859999999,103.998259000000004,30.654205080000001,768,0.035937816545725
769,59,53,4043.650047651728983,67,52.275358728572705,166.000000000000000,1.000000000000000,152.000000000000000,0.000000000000000,0.000247301321384,103.976857199999998,30.625334859999999,104.002363299999999,30.654380570000001,769,0.038655069838728
770,59,1123,4700.635219141306152,80,26.584206752569411,166.000000000000000,1.000000000000000,602.000000000000000,0.100000000000000,0.000191463484836,103.976857199999998,30.625334859999999,104.020504500000001,30.644644280000001,770,0.047727775262809
771,59,183,4834.265599111051415,84,-23.789478951636248,166.000000000000000,1.000000000000000,458.000000000000000,0.000000000000000,0.000206856652680,103.976857199999998,30.625334859999999,104.023164899999998,30.608102610000000,771,0.049410055204946
772,59,666,4837.883327114665917,85,158.356251537472701,166.000000000000000,1.000000000000000,1781.000000000000000,0.000000000000000,0.000206701967035,103.976857199999998,30.625334859999999,103.929785699999996,30.641049939999998,772,0.049625496339897
773,59,700,5009.174239226073041,89,0.615616366780459,166.000000000000000,1.000000000000000,1907.000000000000000,0.000000000000000,0.000199633702531,103.976857199999998,30.625334859999999,104.029088099999996,30.626220750000002,773,0.052238412605992
774,59,723,5023.336994562320797,90,-64.855543738739883,166.000000000000000,1.000000000000000,1977.000000000000000,0.000000000000000,0.000199070856899,103.976857199999998,30.625334859999999,103.999537799999999,30.584496760000000,774,0.046713596053451
775,59,263,5132.828464996683579,94,170.776339444294109,166.000000000000000,1.000000000000000,696.000000000000000,0.000000000000000,0.000194824355970,103.976857199999998,30.625334859999999,103.923940000000002,30.632328290000000,775,0.053377318773785
776,59,28,5380.785831967628837,99,59.867182475398444,166.000000000000000,1.000000000000000,96.000000000000000,0.000000000000000,0.000185846460206,103.976857199999998,30.625334859999999,104.004596899999996,30.667523500000001,776,0.050491309608475
777,59,176,5386.850866190876332,100,-96.278283409206551,166.000000000000000,1.000000000000000,436.000000000000000,0.000000000000000,0.000185637216407,103.976857199999998,30.625334859999999,103.971224300000003,30.576995300000000,777,0.048666647983666
778,59,803,5445.066523136082651,103,163.864741469655002,166.000000000000000,1.000000000000000,2325.000000000000000,0.000000000000000,0.000183652485374,103.976857199999998,30.625334859999999,103.922159399999998,30.638541230000001,778,0.056269508507446
