OID_,station_id,title,carrier_id,carrier_icon,open_time,is_public,auth,geo_longitude,geo_latitude,is_auth,city,op_state,elect_index,is_online,hasFast,hasSlow,is_network,province,is_ground,GD_X,GD_Y,wgs_X,wgs_Y,freerate
16,70.000000000000000,成都银杏森林二期充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.108290999999994,30.605194000000001,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.101700414836628,30.599505170985537,104.099160919401456,30.601927290741614,0.000000000000000
17,72.000000000000000,成都礼顿酒店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.093068000000002,30.670069000000002,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.086501892542003,30.664308359670652,104.083966053369011,30.666706512536393,1.000000000000000
18,74.000000000000000,成都启阳汽车锦江店充电站,1.000000000000000,,08:00-20:00,1.000000000000000,1.000000000000000,104.117148000000000,30.596291000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.110579466154618,30.590558778431383,104.108041787595482,30.592987284367631,0.000000000000000
19,76.000000000000000,成都沃特酒店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.083139000000003,30.668433000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.076610101055508,30.662540081851986,104.074085022474023,30.664946408551462,1.000000000000000
20,78.000000000000000,成都海棠佳苑充电站,1.000000000000000,,08:00-18:00,1.000000000000000,1.000000000000000,104.141525999999999,30.608958999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.135046921498670,30.602876862691836,104.132530087329286,30.605324354717158,0.000000000000000
21,80.000000000000000,成都汇融国际广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.101686999999998,30.598849000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.095105137908817,30.593153484021339,104.092567377258618,30.595577981594062,0.750000000000000
22,82.000000000000000,特来电娇子立交通能加气充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.128207000000003,30.604237999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,104.121670149367262,30.598369932527611,104.119138889663446,30.600803630697918,0.200000000000000
23,84.000000000000000,四川省机关事务管理局充电站,1.000000000000000,,09:00-18:00,1.000000000000000,1.000000000000000,104.088598000000005,30.671693999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.082049179411740,30.665880487856608,104.079517452184504,30.668280728559314,1.000000000000000
24,88.000000000000000,特来电心花怒放花园充电站,1.000000000000000,,08:00-18:00,1.000000000000000,1.000000000000000,104.147041000000002,30.582868000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,104.140607059234384,30.576709462585161,104.138099233325349,30.579174741714017,0.000000000000000
25,90.000000000000000,成都卓锦曼购中心充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.142658999999995,30.601648000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.136192424278775,30.595550263849333,104.133677460907109,30.598002144716613,0.875000000000000
26,92.000000000000000,成都瑞城名人酒店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.072643999999997,30.676472000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.066172450816779,30.670412341714137,104.063663670416133,30.672827693131982,0.000000000000000
27,94.000000000000000,成都顺吉大厦充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.077571000000006,30.670034000000001,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.071069866117540,30.664052684030818,104.068552883016835,30.666464395193707,0.000000000000000
28,96.000000000000000,成都优品道广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.013439000000005,30.670912000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.006929198348217,30.664963233558840,104.004596853264744,30.667523495376550,0.000000000000000
29,98.000000000000000,成都恒大中心充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.080038000000002,30.666516999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.073521577031855,30.660574661364656,104.071000949090561,30.662985057914565,0.000000000000000
30,100.000000000000000,成都成飞宾馆充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.971374999999995,30.697361000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.964829454009262,30.691585742831844,103.962644264543997,30.694255771639384,1.000000000000000
31,102.000000000000000,成都芙蓉饭店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.065470000000005,30.676186999999999,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.059029987809936,30.670019440119368,104.056535687144304,30.672446209026628,0.000000000000000
32,104.000000000000000,成都同德广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.027517000000003,30.687435000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.021084485533834,30.681269903912177,104.018700569371319,30.683781119209932,1.000000000000000
33,106.000000000000000,特来电苏坡公园充电站,1.000000000000000,,08:00-20:00,1.000000000000000,1.000000000000000,104.005932999999999,30.695930000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,103.999403800517598,30.690099611464586,103.997098079861829,30.692671295312582,0.750000000000000
34,108.000000000000000,特来电天盛壹中心充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.083016000000001,30.679904000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.076497974687953,30.674012233019013,104.073972519229329,30.676413563129227,0.466666666666667
35,112.000000000000000,成都国宾总部基地充电站,1.000000000000000,,08:00-20:00,1.000000000000000,1.000000000000000,104.013446999999999,30.719207000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.006939013111534,30.713258638276280,104.004604512413238,30.715796565119589,0.250000000000000
36,114.000000000000000,成都奇聚联创双创孵化园充电站,1.000000000000000,,07:00-21:00,1.000000000000000,1.000000000000000,104.041111000000001,30.683024000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.034714314658217,30.676728638913321,104.032285274267110,30.679204947095023,0.000000000000000
37,116.000000000000000,成都美凯龙金牛店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.081759000000005,30.726465999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.075233473853501,30.720550754156807,104.072707614507664,30.722931556125477,0.000000000000000
38,118.000000000000000,成都捷泰充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.997451999999996,30.719175000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.990881308540324,30.713439050185848,103.988605897986446,30.716025487279985,1.000000000000000
39,120.000000000000000,成都迎宾春天酒店充电站,1.000000000000000,,08:00-21:00,1.000000000000000,1.000000000000000,104.014827999999994,30.715699999999998,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,104.008329795204929,30.709730190025557,104.005990351532517,30.712265619973049,0.000000000000000
40,122.000000000000000,成都锦西人家充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.039676999999998,30.709589999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.033277821901720,30.703301893263109,104.030852131608157,30.705769595518330,1.000000000000000
41,124.000000000000000,安泰安蓉大酒店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.032734000000005,30.704436999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,104.026320530478856,30.698207656449174,104.023917898161827,30.700696355122147,1.000000000000000
42,128.000000000000000,成都宝悦汽车充电站,1.000000000000000,,09:00-18:00,1.000000000000000,1.000000000000000,104.001079000000004,30.719407000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.994518917227865,30.713634331637788,103.992230172398550,30.716209714053722,1.000000000000000
43,132.000000000000000,特来电中汇国际中心充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.097835000000003,30.697458000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,104.091271367808744,30.691744321704810,104.088730915053247,30.694128053989633,0.750000000000000
44,134.000000000000000,成都南苑人居置业充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.058903000000001,30.581303999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.052494506924489,30.575060809430823,104.050019792005855,30.577538060833863,0.000000000000000
45,136.000000000000000,成都东苑商业街充电站,1.000000000000000,,08:00-20:00,1.000000000000000,1.000000000000000,104.088678999999999,30.612075000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.082118335694133,30.606259128735744,104.079589274151800,30.608684178552277,0.000000000000000
46,138.000000000000000,成都国际科技节能大厦充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.072905000000006,30.554666999999998,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.066430561920896,30.548611049541456,104.063926862985383,30.551073806652838,0.411764705882353
47,140.000000000000000,成都宜家南门店充电站,1.000000000000000,,08:00-20:00,1.000000000000000,1.000000000000000,104.068995999999999,30.605843000000000,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.062531305582681,30.599723516976489,104.060032819754298,30.602173739395965,0.000000000000000
48,142.000000000000000,成都天府软件园C区6幢充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.078256999999994,30.544789000000002,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.071747367479361,30.538817325319616,104.069235028846435,30.541276401053572,0.900000000000000
49,144.000000000000000,成都天府软件园C区7幢充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.078220999999999,30.545963000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.071712717994487,30.539991085158736,104.069200380496056,30.542449819921018,1.000000000000000
50,146.000000000000000,成都天府软件园C区8幢充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.078750999999997,30.546748000000001,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.072240977606000,30.540784933885845,104.069727776832778,30.543242789124466,0.000000000000000
51,148.000000000000000,成都天府软件园C区11幢充电站,1.000000000000000,,08:00-18:00,1.000000000000000,1.000000000000000,104.078903999999994,30.544913000000001,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.072391406673830,30.538951875728532,104.069878056577465,30.541410154016070,0.000000000000000
52,150.000000000000000,成都大悦城充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.016976000000000,30.633168000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.010459314772191,30.627154636535892,104.008115727607105,30.629720395736484,0.181818181818182
53,152.000000000000000,成都智选假日酒店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.011219999999994,30.657724999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.004686846170841,30.651807791085840,104.002363317138759,30.654380572340738,0.000000000000000
54,156.000000000000000,成都诚信食府充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.094367000000005,30.645849999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.087776322866802,30.640096429062346,104.085240588419225,30.642504393089983,0.000000000000000
55,158.000000000000000,成都新东方千禧大酒店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.055177999999998,30.619336000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.048748185888115,30.613051896933975,104.046281333377607,30.615522420314161,1.000000000000000
56,160.000000000000000,成都精太科技充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.989874999999998,30.630638999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.983266122075221,30.624940662611071,103.981021968732620,30.627589070742250,0.000000000000000
57,162.000000000000000,成都优博广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.990174999999994,30.608922000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,103.983581961237732,30.603227332919939,103.981337616713304,30.605883441423408,1.000000000000000
58,164.000000000000000,成都天钧福特充电站,1.000000000000000,,07:00-19:00,1.000000000000000,1.000000000000000,103.984903000000003,30.608986000000002,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.978308523861585,30.603295965876189,103.976082675725223,30.605967260817113,0.833333333333333
59,166.000000000000000,成都优博中心充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.985696000000004,30.628367000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.979086540491110,30.622673456147872,103.976857168534366,30.625334858754528,1.000000000000000
60,168.000000000000000,成都西物吉利4S店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.986874000000000,30.636765000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.980262955365504,30.631071234122093,103.978029123501543,30.633725832539660,1.000000000000000
61,170.000000000000000,成都苏宁广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.072310999999999,30.607098000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.065829872129427,30.601029747528543,104.063324898458760,30.603474490880185,1.000000000000000
62,172.000000000000000,成都红牌楼广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.035764999999998,30.640097999999998,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.029324016984006,30.633828407811865,104.026914246800615,30.636337446752023,1.000000000000000
63,174.000000000000000,成都捷龙誉和4S店充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.035696999999999,30.596425000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.029283698691586,30.590164233576722,104.026876008522663,30.592690635014065,0.000000000000000
64,176.000000000000000,成都世纪商业广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.067216000000002,30.639161000000001,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.060740010568850,30.633009581109000,104.058243716285403,30.635449405940701,0.000000000000000
65,178.000000000000000,成都瑞熙酒店充电站,1.000000000000000,,08:00-21:00,1.000000000000000,1.000000000000000,104.084239999999994,30.622672999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,2.000000000000000,104.077689084685389,30.616791776915004,104.075164696039622,30.619216308508513,0.875000000000000
66,180.000000000000000,成都润锦城益民菜市充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.065589000000003,30.582098999999999,1.000000000000000,成都市,,4.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,104.059156818281210,30.575935551161187,104.056666520859366,30.578400191951214,0.000000000000000
67,182.000000000000000,成都吉利城市车辆充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.052507000000006,30.607386999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,104.046092907897588,30.601089764882175,104.043633732673342,30.603570684944284,0.600000000000000
68,186.000000000000000,特来电清水河公园充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.994581999999994,30.659927000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,103.987992151888264,30.654209677913169,103.985729797817498,30.656831849019305,0.416666666666667
69,188.000000000000000,特来电簇锦公园充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.004175000000004,30.615901999999998,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,103.997610259633277,30.610086854855410,103.995314632916418,30.612698310303145,0.388888888888889
70,190.000000000000000,成都数码科技广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.991277999999994,30.633703000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,103.984669930357768,30.627999632727199,103.982420647085789,30.630642679257946,0.600000000000000
71,192.000000000000000,中国华商金融中心充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.069136000000000,30.588267999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.062685869496207,30.582155102923938,104.060187870699721,30.584611679220885,1.000000000000000
72,200.000000000000000,成都棕榈泉费尔蒙充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.076310000000007,30.561084000000001,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,2.000000000000000,104.069824540825579,30.555084895549310,104.067314585110609,30.557540913656229,0.833333333333333
73,204.000000000000000,特来电花龙门充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.982066000000003,30.665267000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,103.975475753369381,30.659570340788392,103.973257217736034,30.662226384092538,0.562500000000000
74,206.000000000000000,特来电蚂蚁总部基地充电站,1.000000000000000,,06:00-24:00,1.000000000000000,1.000000000000000,104.038545999999997,30.618800000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,104.032118070192368,30.612511074055476,104.029700157580479,30.615021347264257,0.966666666666667
75,208.000000000000000,武侯万达广场充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,104.005374000000003,30.626577999999999,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,四川省,1.000000000000000,103.998806563252927,30.620744672741981,103.996506064535808,30.623348252091251,0.000000000000000
76,212.000000000000000,特来电蚂蚁城西基地充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.966029000000006,30.653623000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.959473425846909,30.647768817716933,103.957306244018795,30.650471570522498,0.000000000000000
77,214.000000000000000,成都中宝汽车充电站,1.000000000000000,,00:00-24:00,1.000000000000000,1.000000000000000,103.967245000000005,30.617134000000000,1.000000000000000,成都市,,4.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,四川省,1.000000000000000,103.960685454714138,30.611297245844298,103.958516237945929,30.614012085673529,1.000000000000000
